index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
991,2,7,0,303,5,4,0,1,0,0,0,0,2
992,2,7,3,303,5,0,1,1,1,0,0,0,2
993,2,7,0,303,5,4,0,0,1,1,1,3,2
994,3,8,0,303,5,4,0,1,1,0,0,0,2
995,2,6,2,303,5,2,0,1,1,1,0,3,2
996,2,7,0,303,5,2,0,1,1,1,0,3,2
997,1,7,0,303,5,0,0,0,1,1,2,3,2
998,2,8,3,303,5,0,0,1,1,1,0,3,2
999,2,7,0,303,5,4,0,1,1,1,0,3,2
1000,3,7,0,303,5,4,0,1,1,0,0,0,2
1002,2,8,0,303,5,0,1,1,0,0,0,0,2
1003,3,4,0,303,5,4,1,1,0,1,0,0,2
1004,2,4,0,303,5,1,1,1,1,0,0,0,1
1006,2,8,0,303,5,0,1,1,1,0,0,0,2
1007,3,4,3,303,5,0,0,0,1,0,1,0,2
1009,6,5,0,303,5,0,1,1,1,0,0,0,2
1010,2,7,0,303,5,2,0,1,2,0,0,0,1
1011,2,0,0,303,5,3,1,1,2,0,0,0,2
1012,2,8,0,303,5,0,1,0,0,0,1,0,2
1013,2,4,3,303,5,1,1,0,1,0,1,0,2
1014,2,4,0,303,5,0,0,1,3,0,0,0,2
1016,1,7,0,303,5,4,0,0,1,0,1,0,2
1017,2,4,0,303,5,2,0,1,1,1,0,3,2
1020,2,7,0,303,5,2,0,1,1,0,0,0,2
1021,2,8,0,303,5,0,1,0,0,0,1,0,2
1022,3,4,0,303,5,0,0,0,1,1,1,3,2
1023,3,8,0,303,5,0,1,1,0,0,0,0,2
1024,2,7,3,303,5,0,1,2,0,0,1,0,2
1025,3,7,0,303,5,0,1,1,0,0,0,0,1
1027,3,9,3,303,5,0,0,1,1,1,0,0,1
1028,2,7,0,303,5,2,0,1,0,0,0,0,1
1030,2,0,0,303,5,0,0,0,1,0,1,0,2
1032,1,9,3,303,5,0,1,0,2,0,1,0,1
1033,2,7,0,303,5,4,0,1,1,0,0,0,1
1034,2,8,0,303,5,0,1,1,1,0,0,0,2
1035,3,4,0,303,5,2,0,0,2,0,1,0,2
1036,2,7,0,303,5,0,1,1,0,0,0,0,2
1037,3,4,0,303,5,3,0,1,1,0,0,0,2
1038,2,8,0,303,5,0,0,1,1,0,0,0,2
1039,2,4,0,303,5,4,0,1,1,0,0,0,2
1040,2,7,0,303,5,0,0,1,0,0,0,0,2
1041,2,7,0,303,5,3,0,1,1,0,0,0,2
1042,4,8,0,303,5,0,0,1,1,0,0,0,1
1043,2,8,3,303,5,0,0,1,1,0,0,0,2
1044,2,7,2,303,5,2,0,1,1,0,0,0,2
1046,2,8,3,303,5,0,0,0,1,0,2,0,2
1047,2,8,3,303,5,0,0,1,1,0,0,0,2
1051,2,7,0,303,5,0,0,1,1,1,0,3,2
1052,2,8,0,303,5,0,1,1,0,0,0,0,2
1053,2,8,3,303,5,0,0,1,1,0,0,0,2
1054,1,0,0,303,5,0,0,1,3,1,0,3,2
1055,3,8,0,303,5,0,1,1,0,0,0,0,2
1056,2,7,0,303,5,0,0,1,1,0,0,0,2
1060,2,8,0,303,5,0,0,1,1,0,0,0,2
1061,2,8,0,303,5,0,0,1,0,1,0,0,2
1062,2,7,0,303,5,0,1,1,0,0,0,0,2
1063,2,4,3,303,5,0,0,1,1,0,0,0,2
1064,2,7,2,303,5,2,0,1,1,0,0,0,2
1066,2,4,0,303,5,0,0,0,1,0,1,0,2
1067,2,2,0,303,5,0,1,1,1,0,0,0,2
1068,2,8,0,303,5,3,0,1,1,0,0,0,2
1069,2,8,0,303,5,0,1,1,0,0,0,0,2
1070,2,7,0,303,5,0,1,1,0,0,0,0,2
1071,2,8,3,303,5,0,0,1,1,0,0,0,2
1072,2,2,3,303,5,0,0,1,0,0,0,0,2
1073,2,7,3,303,5,0,0,1,1,0,0,0,2
1075,2,8,0,303,5,0,0,1,1,0,0,0,2
1076,3,6,0,303,5,3,0,1,1,0,0,0,2
1077,2,6,2,303,5,3,0,1,1,0,0,0,2
1078,2,7,0,303,5,4,0,1,3,0,0,0,2
1079,2,4,0,303,5,1,1,1,0,0,0,0,2
1080,2,7,0,303,5,2,0,1,0,0,0,0,2
1081,2,8,0,303,5,0,1,1,1,1,0,0,2
1082,2,7,0,303,5,3,0,1,0,0,0,0,2
1084,4,8,3,303,5,0,1,1,1,0,0,0,2
1085,2,6,3,303,5,0,0,1,1,0,0,0,2
1086,2,6,0,303,5,3,0,1,2,0,0,0,2
1087,2,7,2,303,5,4,0,1,1,0,0,0,2
1088,2,8,0,303,5,0,1,1,1,0,0,0,2
1089,2,8,0,303,5,0,1,1,1,0,0,0,2
1092,2,6,0,303,5,1,1,1,1,0,0,0,2
1093,1,7,0,303,5,0,0,1,1,0,0,0,2
1094,1,7,0,303,5,0,0,1,1,0,0,0,2
1095,2,2,3,303,5,0,0,1,0,0,0,0,2
1096,2,7,0,303,5,0,0,1,0,0,0,0,2
1097,2,8,0,303,5,0,1,1,0,0,0,0,2
1098,1,8,0,303,5,0,1,1,0,0,0,0,2
1099,3,8,3,303,5,0,1,1,0,0,0,0,2
1100,3,9,0,303,5,0,1,1,1,0,0,0,2
1101,2,7,0,303,5,4,0,1,0,0,0,0,2
1102,2,7,0,303,5,3,0,1,3,1,0,0,2
1103,3,7,0,303,5,3,0,1,1,0,0,0,1
1105,2,8,3,303,5,0,0,1,1,0,0,0,2
1106,2,7,0,303,5,4,0,1,0,0,0,0,2
1108,2,2,3,303,5,0,1,1,1,0,0,0,2
1109,2,7,0,303,5,3,0,1,3,0,0,0,1
1110,2,4,3,303,5,1,0,1,1,0,0,0,2
1112,2,1,0,303,5,3,0,1,1,0,0,0,2
1113,2,7,2,303,5,4,1,1,1,0,0,0,2
1114,3,8,3,303,5,0,0,1,1,0,0,0,2
1115,2,7,0,303,5,3,0,1,1,0,0,0,2
1116,2,8,0,303,5,2,0,1,0,0,0,0,2
1117,2,7,0,303,5,4,1,1,1,0,0,0,2
1118,2,8,0,303,5,0,1,2,0,0,0,0,2
1119,2,7,3,303,5,0,0,1,1,0,0,0,2
1120,2,0,0,303,5,0,0,1,1,0,0,0,1
1121,2,0,2,303,5,4,0,1,1,0,0,0,1
1122,2,2,3,303,5,0,0,1,3,0,0,0,2
1123,2,7,0,303,5,0,0,2,1,1,0,3,2
1124,2,7,2,303,5,3,0,1,1,0,0,0,2
1125,2,7,0,303,5,4,0,1,1,0,0,0,2
1126,7,4,0,303,5,3,0,0,1,0,1,0,1
1129,2,7,0,303,5,0,0,1,1,0,0,0,2
1130,2,7,0,303,5,0,1,1,1,0,0,0,2
1131,2,4,2,303,5,3,0,1,1,0,0,0,2
1132,4,8,0,303,5,0,0,0,1,0,1,0,2
1133,2,2,0,303,5,0,0,0,1,0,1,0,2
1134,2,8,2,303,5,4,1,0,1,0,1,0,2
1137,2,7,0,303,5,0,0,1,3,0,0,0,1
1138,2,0,0,303,5,0,0,1,1,1,0,3,2
1140,2,7,2,303,5,4,0,1,0,0,0,0,2
1142,2,7,0,303,5,4,1,1,1,0,0,0,1
1143,2,4,3,303,5,0,0,1,1,0,0,0,2
1144,2,8,3,303,5,0,0,1,1,0,0,0,2
1145,2,8,0,303,5,0,1,1,1,0,0,0,2
1147,3,8,0,303,5,0,0,1,1,0,0,0,2
1148,5,8,3,303,5,0,0,1,1,0,0,0,2
1149,2,0,0,303,5,4,0,1,1,0,0,0,2
1151,2,7,2,303,5,3,0,1,1,0,0,0,1
1152,2,7,0,303,5,4,0,2,2,0,0,0,2
1153,2,7,0,303,5,4,0,1,1,0,0,0,2
1154,6,7,0,303,5,0,0,1,0,0,0,0,2
1155,2,0,0,303,5,0,1,1,0,0,0,0,2
1156,3,4,3,303,5,1,0,1,1,0,0,0,2
1157,2,7,0,303,5,4,0,1,1,0,0,0,1
1158,2,7,0,303,5,2,0,0,0,0,1,0,2
1159,3,8,0,303,5,0,1,0,1,0,2,0,2
1160,2,7,2,303,5,4,1,1,0,0,0,0,2
1161,2,7,2,303,5,2,1,1,1,0,0,0,2
1162,2,4,0,303,5,0,1,1,1,0,0,0,2
1163,2,7,0,303,5,0,1,1,0,0,0,0,2
1164,2,4,0,303,5,0,0,0,1,0,1,0,2
1170,2,7,0,303,5,0,1,0,0,0,1,0,2
1171,4,8,0,303,5,0,0,1,1,0,0,0,2
1173,1,7,3,303,5,1,0,1,1,0,0,0,2
1176,3,7,0,303,5,4,1,1,0,0,2,0,2
1177,2,6,0,303,5,3,0,1,1,0,0,0,2
1178,2,4,0,303,5,1,1,1,0,0,0,0,2
1180,3,5,3,303,5,0,0,1,1,0,0,0,2
1181,2,7,0,303,5,0,0,2,1,0,0,0,2
1184,2,0,0,303,5,0,0,1,1,0,2,0,2
1185,2,7,0,303,5,4,0,1,3,0,0,0,2
1186,2,6,3,303,5,0,1,1,1,1,0,3,2
1187,3,7,0,303,5,4,1,1,1,0,0,0,2
1188,2,7,0,303,5,0,0,1,3,0,0,0,2
1189,1,0,3,303,5,0,0,0,1,1,2,0,2
1190,3,4,0,303,5,1,0,0,0,1,1,2,2
1191,2,4,0,303,5,3,0,0,1,0,1,0,2
1192,1,6,3,303,5,1,0,1,1,0,0,0,2
1193,2,4,0,303,5,0,1,1,1,0,0,0,2
1195,3,4,3,303,5,0,0,1,1,1,0,0,2
1196,2,7,0,303,5,0,1,1,1,0,0,0,2
1198,2,4,0,303,5,0,0,0,0,0,1,0,2
1200,2,7,0,303,5,4,0,1,1,0,0,0,2
1201,2,7,0,303,5,4,0,1,1,0,0,0,2
1207,2,8,3,303,5,0,0,1,1,0,0,0,2
1208,2,2,3,303,5,0,0,1,0,0,0,0,2
1209,3,4,0,303,5,0,0,0,1,0,1,0,2
1211,2,7,2,303,5,2,1,1,1,1,0,3,2
1214,3,7,0,303,5,0,0,1,1,1,1,0,2
1215,2,1,0,303,5,2,0,1,1,1,0,0,1
1216,2,8,0,303,5,3,1,1,1,0,0,0,2
1217,2,0,3,303,5,0,0,0,1,0,1,0,2
1219,2,7,0,303,5,0,0,1,1,0,0,0,2
1220,3,5,3,303,5,0,0,2,1,1,0,3,2
1222,2,8,0,303,5,2,0,1,1,0,0,0,1
1223,2,7,0,303,5,3,0,1,1,0,0,0,1
1224,2,7,0,303,5,4,0,0,1,0,1,0,2
1225,2,4,3,303,5,0,0,0,2,0,1,0,2
1226,2,8,2,303,5,4,0,1,1,0,0,0,2
1227,2,2,3,303,5,0,0,1,1,0,0,0,2
1228,2,5,0,303,5,0,1,1,0,0,0,0,2
1229,2,0,0,303,5,0,0,1,1,0,0,0,2
1231,2,4,0,303,5,0,1,0,1,1,2,3,2
1233,3,0,0,303,5,3,0,1,1,0,0,0,2
1234,2,7,0,303,5,0,1,1,1,0,0,0,2
1235,3,6,0,303,5,0,0,1,1,0,0,0,2
1236,2,1,3,303,5,0,0,1,3,0,0,0,1
1237,2,8,0,303,5,0,1,1,0,0,0,0,1
1238,2,7,0,303,5,2,0,1,1,0,0,0,2
1239,3,7,0,303,5,0,1,1,1,0,0,0,2
1240,2,4,0,303,5,0,1,1,0,0,1,0,2
1241,2,8,0,303,5,0,1,1,0,0,0,0,2
1242,2,7,0,303,5,3,0,1,0,0,0,0,2
1243,2,8,3,303,5,0,0,1,1,0,0,0,2
1245,3,8,0,303,5,0,1,0,0,0,1,0,2
1246,2,7,0,303,5,4,0,0,0,1,1,0,2
1248,2,8,3,303,5,0,1,1,1,0,0,0,2
1249,2,8,0,303,5,0,1,1,1,0,0,0,2
1250,3,8,0,303,5,0,1,0,0,1,1,3,2
1253,2,4,3,303,5,1,1,1,1,0,0,0,2
1254,2,0,0,303,5,2,0,1,1,0,0,0,2
1255,3,0,2,303,5,2,0,1,1,0,0,0,1
1256,2,8,2,303,5,4,0,1,1,0,0,0,2
1257,2,7,0,303,5,4,0,1,0,0,0,0,2
1258,2,7,0,303,5,4,0,1,1,0,0,0,2
1259,2,7,0,303,5,4,1,1,1,0,0,0,1
1260,2,4,3,303,5,0,0,0,1,1,2,3,2
1261,1,1,0,303,5,0,0,1,3,0,0,0,2
1262,2,7,0,303,5,0,0,1,1,0,0,0,2
1263,3,7,0,303,5,0,1,1,0,0,0,0,2
1264,3,8,0,303,5,0,1,1,0,0,0,0,2
1265,2,7,0,303,5,2,0,1,1,0,0,0,2
1266,2,2,3,303,5,0,0,1,1,0,0,0,2
1268,2,7,0,303,5,4,0,1,1,0,0,0,2
1269,4,4,3,303,5,0,0,0,1,0,1,0,2
1270,5,4,0,303,5,0,1,1,1,0,0,0,1
1271,4,4,3,303,5,0,1,0,1,0,1,0,1
1272,1,0,0,303,5,0,1,1,0,0,0,0,2
1273,2,7,3,303,5,0,0,1,3,1,0,3,2
1275,2,4,0,303,5,0,1,2,1,0,2,0,2
1276,2,8,2,303,5,2,0,1,1,0,0,0,2
1277,3,8,3,303,5,0,0,1,0,0,0,0,2
1278,2,7,2,303,5,2,0,1,1,1,0,0,2
1279,2,7,0,303,5,0,1,0,1,1,2,0,2
1280,2,7,0,303,5,3,0,1,0,1,0,0,2
1282,2,4,0,303,5,0,0,0,1,1,1,3,2
1283,2,7,2,303,5,4,0,0,1,1,1,0,2
1284,2,4,3,303,5,0,0,1,1,0,0,0,2
1286,2,1,0,303,5,0,0,1,1,0,0,0,1
1288,2,4,0,303,5,0,0,0,1,0,1,0,2
1289,2,8,0,303,5,0,1,1,1,0,0,0,2
1290,3,8,0,303,5,0,1,1,0,0,0,0,2
1291,3,8,0,303,5,0,1,1,1,0,0,0,2
1292,2,2,3,303,5,0,1,1,1,0,0,0,2
1293,2,8,3,303,5,0,1,0,1,0,1,0,2
1295,2,2,0,303,5,0,1,1,1,0,0,0,2
1296,2,7,0,303,5,0,0,1,2,1,0,0,2
1297,2,7,3,303,5,0,0,1,1,1,0,0,2
1298,3,4,0,303,5,0,1,1,1,1,0,3,2
1299,2,4,3,303,5,0,0,0,1,0,1,0,2
1301,3,4,0,303,5,0,0,1,1,0,0,0,2
1302,2,8,0,303,5,0,1,1,1,0,0,0,2
1303,1,0,0,303,5,0,1,0,1,1,1,3,2
1307,2,0,3,303,5,0,1,0,1,0,1,0,2
1309,2,0,3,303,5,0,1,1,1,1,0,3,2
1311,2,7,0,303,5,4,1,0,0,0,1,0,1
1312,2,6,0,303,5,0,0,1,0,0,0,0,2
1314,3,5,3,303,5,0,0,1,1,0,0,0,2
1315,2,7,0,303,5,4,0,1,1,0,0,0,2
1316,2,7,0,303,5,0,0,1,1,0,0,0,2
1317,2,7,0,303,5,0,1,1,1,0,0,0,2
1319,2,2,0,303,5,0,0,1,1,0,0,0,2
1321,2,4,0,303,5,0,1,0,2,1,1,3,2
1323,2,8,0,303,5,2,0,2,1,0,0,0,2
1324,3,4,0,303,5,0,1,0,1,0,1,0,2
1325,2,4,0,303,5,3,0,1,1,0,0,0,2
1327,3,3,0,303,5,0,1,2,1,0,0,0,1
1328,2,7,0,303,5,4,0,1,1,1,0,0,2
1330,2,8,3,303,5,0,0,1,1,0,0,0,2
1332,3,7,0,303,5,0,1,0,1,1,1,0,2
1333,2,6,0,303,5,1,0,0,3,0,1,0,1
1334,2,4,0,303,5,2,0,0,1,1,1,3,2
1335,2,7,0,303,5,0,1,1,1,0,1,0,2
1336,2,7,0,303,5,4,0,1,1,1,0,0,2
1337,2,7,0,303,5,4,0,1,1,0,0,0,2
1339,2,2,0,303,5,3,0,1,1,0,0,0,2
1340,2,4,3,303,5,0,0,1,1,0,0,0,2
1342,2,7,0,303,5,4,0,1,1,0,0,0,2
1343,4,4,3,303,5,0,0,0,1,0,1,0,2
1345,2,5,0,303,5,0,0,0,1,0,1,3,2
1346,3,8,0,303,5,0,1,1,1,0,0,0,2
1347,2,2,0,303,5,0,0,1,1,0,0,0,2
1350,2,7,0,303,5,4,0,1,0,0,0,0,2
1351,2,8,0,303,5,0,1,1,0,0,0,0,2
1353,2,9,3,303,5,0,0,1,1,0,0,0,2
1354,4,8,0,303,5,0,1,1,1,1,2,3,2
1356,2,7,0,303,5,4,0,1,1,0,0,0,2
1357,2,0,0,303,5,1,0,1,1,0,0,0,2
1359,2,7,0,303,5,3,0,1,2,0,0,0,2
1360,2,7,0,303,5,4,0,1,1,0,0,0,2
1361,2,7,0,303,5,0,1,1,0,0,0,0,2
1362,2,2,3,303,5,0,0,1,3,0,0,0,2
1363,2,8,3,303,5,0,1,1,1,0,0,0,2
1364,2,7,0,303,5,4,0,1,3,0,0,0,2
1365,2,8,0,303,5,0,1,2,1,0,0,0,2
1366,1,9,0,303,5,0,1,1,0,1,0,0,2
1367,2,6,0,303,5,0,0,2,1,1,0,0,2
1369,2,7,0,303,5,0,0,1,1,0,0,0,2
1370,1,9,3,303,5,0,0,1,1,1,0,3,1
1371,2,6,0,303,5,4,1,0,0,0,1,0,1
1373,2,7,0,303,5,0,1,1,1,1,2,0,2
1374,2,7,0,303,5,4,0,1,0,0,0,0,2
1375,2,7,2,303,5,3,0,1,0,0,0,0,2
1378,2,7,0,303,5,3,0,1,3,0,0,0,2
1379,2,7,0,303,5,4,0,1,0,0,0,0,2
1380,2,7,0,303,5,4,0,1,1,0,0,0,2
1424,2,7,0,232,5,0,1,0,0,2,2,0,2
1425,2,8,0,232,5,0,0,1,1,0,0,0,1
1426,2,1,0,232,5,3,0,1,1,1,0,3,1
1427,1,0,0,232,5,0,1,2,1,0,0,0,2
1428,1,2,0,232,5,0,0,1,1,0,0,0,2
1429,4,8,0,232,5,0,1,0,1,0,2,0,2
1431,2,6,3,232,5,0,1,1,3,0,2,0,2
1432,5,0,0,232,5,0,0,0,1,0,1,0,2
1433,1,2,3,232,5,0,0,2,3,0,1,0,2
1434,2,7,0,232,5,0,0,0,2,0,0,0,2
1435,2,7,0,232,5,3,0,0,0,1,1,3,2
1436,2,7,0,232,5,0,0,1,0,0,0,0,2
1437,5,8,0,232,5,0,1,1,1,0,0,0,2
1442,2,7,2,232,5,4,0,1,1,1,0,0,2
1443,3,4,0,232,5,0,0,1,1,1,0,0,2
1445,3,4,0,232,5,0,1,0,1,1,1,0,2
1446,2,7,0,232,5,0,0,1,1,0,0,0,0
1448,3,8,0,232,5,0,1,0,0,0,1,0,2
1450,2,4,0,232,5,1,0,0,1,0,1,0,1
1451,2,8,0,232,5,0,1,1,0,0,0,0,2
1453,2,7,2,232,5,4,0,1,1,0,0,0,2
1455,0,8,3,232,5,0,1,1,0,0,0,0,2
1457,2,4,0,232,5,0,0,1,1,0,0,0,2
1458,3,8,0,232,5,0,1,0,0,1,0,0,2
1459,2,8,0,232,5,0,1,1,0,0,2,0,2
1460,2,7,0,232,5,0,0,1,3,0,0,0,2
1461,2,8,0,232,5,0,0,1,1,0,0,0,2
1462,2,7,2,232,5,4,0,1,0,0,0,0,2
1464,2,7,2,232,5,4,0,1,1,0,0,0,2
1465,2,7,0,232,5,4,0,1,2,0,0,0,2
1466,2,7,0,232,5,0,1,1,1,0,0,0,2
1467,2,4,3,232,5,0,1,0,0,0,0,0,2
1468,2,4,0,232,5,0,0,0,1,0,1,0,2
1469,2,4,0,232,5,0,1,1,0,0,0,0,2
1471,2,7,0,232,5,4,0,1,1,1,0,3,2
1472,3,8,0,232,5,0,1,1,1,0,0,0,2
1473,2,8,0,232,5,0,1,1,0,0,0,0,2
1474,2,8,0,232,5,0,1,1,0,0,0,0,2
1475,2,8,0,232,5,0,1,1,1,0,0,0,2
1478,6,8,0,232,5,0,1,1,0,0,0,0,2
1480,2,7,0,232,5,0,1,1,1,0,0,0,2
1481,2,7,0,232,5,0,1,1,1,0,0,0,2
1482,2,8,0,232,5,0,1,1,1,0,0,0,2
1484,2,7,0,232,5,3,0,1,1,0,0,0,2
1486,1,7,0,232,5,4,0,1,1,0,0,0,2
1487,2,8,0,232,5,0,1,1,0,0,0,0,2
1489,2,2,3,232,5,0,0,0,1,0,1,0,2
1490,2,8,0,232,5,0,1,1,0,0,0,0,2
1491,1,9,3,232,5,1,1,1,1,2,2,0,2
1493,2,6,0,232,5,3,1,1,1,0,0,0,2
1494,2,7,0,232,5,4,0,1,1,0,0,0,2
1496,2,7,0,232,5,3,0,1,1,1,0,0,2
1499,2,8,0,232,5,0,1,0,1,0,2,0,2
1501,2,8,0,232,5,0,0,1,1,1,0,0,2
1502,2,2,0,232,5,0,0,1,1,1,0,0,2
1503,3,5,0,232,5,1,0,1,1,0,0,0,2
1504,2,4,3,232,5,1,1,1,1,0,0,0,2
1505,2,7,0,232,5,1,0,1,0,0,0,0,2
1507,2,8,0,232,5,0,1,1,1,0,0,0,2
1509,2,7,3,232,5,0,0,1,1,0,0,0,2
1510,2,7,0,232,5,0,1,1,0,0,0,0,2
1511,2,7,3,232,5,0,0,1,1,0,0,0,2
1512,3,0,0,232,5,4,0,1,1,1,0,3,1
1514,3,0,0,232,5,0,1,1,1,0,0,0,2
1515,2,8,0,232,5,3,1,0,0,0,1,0,2
1516,3,8,0,232,5,0,1,1,1,1,2,0,2
1518,2,4,0,232,5,0,1,0,0,2,1,4,2
1519,1,0,3,232,5,1,1,0,0,0,0,0,2
1520,2,8,0,232,5,0,1,2,0,0,0,0,2
1521,2,7,0,232,5,4,0,1,1,1,0,0,2
1522,2,7,0,232,5,4,0,0,1,1,1,0,2
1523,2,4,0,232,5,1,1,2,1,0,1,0,2
1525,2,7,0,232,5,0,0,1,1,0,0,0,2
1526,2,8,3,232,5,0,0,1,1,0,0,0,2
1527,2,8,0,232,5,0,0,1,1,1,0,0,2
1528,2,4,0,232,5,1,1,2,0,0,1,0,2
1529,2,0,0,232,5,0,0,0,1,0,2,0,2
1530,4,8,0,232,5,0,1,1,0,0,0,0,2
1531,1,0,0,232,5,0,1,1,0,0,0,0,2
1534,0,7,0,239,5,0,0,1,1,0,0,0,2
1554,0,1,2,239,5,2,0,0,1,1,1,3,2
1569,0,7,2,239,5,3,0,1,2,0,0,0,2
1571,0,0,0,239,5,3,0,1,3,1,0,3,2
1575,1,7,2,239,5,3,0,0,0,1,1,0,2
1576,2,7,0,239,5,0,1,0,0,1,1,3,2
1577,2,8,0,239,5,0,0,1,0,0,0,0,2
1578,2,4,0,239,5,0,0,1,0,0,0,0,2
1579,2,8,0,239,5,0,0,1,0,0,0,0,2
1580,2,7,0,239,5,0,1,0,0,2,1,4,2
1582,2,6,0,239,5,0,0,0,0,0,1,0,1
1583,1,9,0,239,5,3,0,1,1,1,2,0,2
1585,2,7,0,239,5,3,0,0,3,1,1,3,2
1586,2,7,0,239,5,3,1,1,1,0,0,0,2
1587,2,7,0,239,5,3,0,1,1,0,0,0,2
1588,2,0,2,239,5,4,0,1,0,0,0,0,2
1589,3,8,0,239,5,1,0,1,0,0,0,0,2
1594,3,8,0,239,5,0,1,0,1,0,1,0,2
1595,2,7,2,239,5,2,0,1,1,0,0,0,1
1596,3,0,2,239,5,3,0,1,3,0,0,0,2
1597,1,9,2,239,5,2,0,1,1,0,0,0,1
1598,1,9,0,239,5,2,0,1,1,1,0,0,1
1599,2,7,0,239,5,2,0,1,1,0,0,2,2
1600,3,8,0,239,5,4,0,1,1,0,0,0,2
1601,2,7,0,239,5,0,1,1,1,0,0,0,2
1602,2,4,0,239,5,2,0,0,1,0,1,0,2
1603,2,7,2,239,5,4,1,1,1,0,0,0,2
1604,2,7,2,239,5,2,0,1,1,1,0,0,2
1605,2,7,0,239,5,0,1,1,1,1,0,0,2
1606,2,7,0,239,5,3,0,1,1,0,0,0,2
1607,2,7,2,239,5,2,0,0,1,1,2,3,2
1609,2,0,0,239,5,2,0,1,1,0,0,0,2
1610,2,7,0,239,5,0,0,1,1,0,0,0,0
1613,2,7,2,239,5,4,0,0,1,0,2,0,2
1614,2,8,0,239,5,3,0,0,3,0,1,0,2
1615,2,8,0,239,5,4,1,1,1,0,0,0,2
1616,2,7,0,239,5,4,0,0,1,0,1,0,2
1617,2,8,0,239,5,0,0,0,1,0,1,0,2
1619,1,1,2,239,5,2,0,0,1,1,1,3,2
1620,2,7,0,239,5,0,0,0,1,0,1,0,2
1622,2,7,0,239,5,4,1,1,1,0,0,0,2
1623,2,7,0,239,5,0,1,1,0,0,0,0,2
1624,2,8,2,239,5,3,0,1,1,0,2,0,2
1628,2,7,2,239,5,4,0,1,0,1,0,0,2
1629,2,7,0,239,5,0,1,1,0,0,0,0,2
1630,3,8,0,239,5,0,0,1,1,1,0,0,2
1631,2,5,0,239,5,3,0,0,1,0,1,0,2
1633,2,4,0,239,5,4,0,1,1,0,0,0,2
1634,2,7,2,239,5,4,1,1,1,0,0,0,2
1635,2,4,0,239,5,0,1,1,0,0,0,0,2
1637,3,4,0,239,5,0,0,1,3,0,0,0,2
1638,2,6,0,239,5,0,0,2,1,0,1,0,2
1644,2,7,3,239,5,0,0,0,1,0,1,0,2
1645,2,8,0,239,5,0,0,1,0,0,0,0,1
1646,2,4,0,239,5,0,0,0,1,0,1,0,2
1647,3,4,0,239,5,0,1,0,1,0,1,0,2
1648,3,8,3,239,5,0,0,1,0,1,0,3,2
1649,3,6,0,239,5,0,0,0,1,1,1,3,1
1651,2,8,3,239,5,0,0,0,1,0,2,0,2
1652,2,6,2,239,5,4,0,0,3,0,1,0,1
1653,2,8,0,239,5,2,0,1,1,0,0,0,2
1654,2,7,0,239,5,3,0,1,1,0,0,0,1
1656,1,7,0,239,5,0,1,1,1,1,0,3,2
1657,2,7,2,239,5,4,0,0,1,0,1,0,2
1658,2,7,0,239,5,4,0,1,1,0,0,0,1
1659,2,7,0,239,5,2,0,1,1,0,0,0,1
1660,3,4,0,239,5,0,0,0,1,0,1,0,2
1661,3,7,3,239,5,0,1,1,1,0,0,0,2
1662,2,7,2,239,5,4,0,1,1,0,0,0,1
1663,5,6,3,239,5,0,1,0,1,0,1,0,1
1665,2,8,0,239,5,0,0,1,1,0,0,0,2
1666,2,8,0,239,5,0,0,0,0,0,1,0,2
1667,2,7,0,239,5,0,0,0,1,0,1,0,2
1668,2,0,0,239,5,0,0,0,1,0,1,0,2
1669,2,8,0,239,5,0,0,0,1,0,1,0,2
1670,2,7,0,239,5,3,0,1,0,1,0,0,2
1671,2,8,0,239,5,0,0,1,1,0,0,0,2
1672,2,1,0,239,5,0,0,1,1,0,0,0,2
1673,1,0,0,239,5,4,0,1,0,1,0,0,2
1674,2,8,3,239,5,0,0,1,1,0,0,0,2
1677,0,8,3,239,5,0,1,1,1,1,0,0,2
1678,2,7,0,239,5,0,1,1,1,0,0,0,2
1679,1,9,0,239,5,1,1,1,1,0,0,0,2
1681,2,8,0,239,5,0,1,0,0,1,1,3,2
1682,1,6,0,239,5,0,0,0,1,0,2,0,2
1683,2,0,3,239,5,0,0,1,1,0,0,0,2
1684,2,2,0,239,5,0,0,1,1,0,0,0,2
1691,0,7,3,239,5,0,0,1,1,0,0,0,2
1695,2,8,2,239,5,3,1,0,0,1,0,3,2
1696,2,7,2,239,5,4,0,0,1,0,1,0,2
1697,2,4,2,239,5,4,0,0,1,0,1,0,2
1698,1,8,0,239,5,0,0,2,3,0,0,0,2
1699,2,7,0,239,5,3,0,1,1,0,0,0,2
1700,4,7,2,239,5,4,0,1,1,0,0,0,2
1701,2,7,3,239,5,0,0,1,1,0,0,0,1
1702,2,8,0,239,5,0,0,1,0,1,0,0,2
1703,3,2,3,239,5,0,0,1,3,1,0,0,2
1704,3,6,0,239,5,3,0,1,1,1,0,0,2
1705,2,8,0,239,5,4,0,0,1,0,1,0,2
1706,2,5,3,239,5,0,0,1,1,1,0,3,2
1707,2,7,0,239,5,3,0,1,1,0,0,0,2
1708,2,7,3,239,5,0,0,1,1,0,0,0,2
1713,1,1,0,239,5,0,0,1,3,0,0,0,2
1715,2,7,3,239,5,0,0,0,1,0,2,0,2
1716,2,7,2,239,5,4,0,1,0,1,0,0,1
